seed,pass,contract,trump,pred_ev,actual_gp,p
102695,0,parti,hearts,1.5300,-2.0000,0.8825
102702,1,,,0.0000,0.0000,0.0000
102703,1,,,0.0000,0.0000,0.0000
102671,0,ulti,hearts,7.9996,8.0000,1.0000
102690,0,ulti,leaves,3.3735,4.0000,0.9478
102692,0,ulti,hearts,7.9300,8.0000,0.9971
102701,0,ulti,hearts,7.7195,8.0000,0.9883
102708,1,,,0.0000,0.0000,0.0000
102709,1,,,0.0000,0.0000,0.0000
102710,1,,,0.0000,0.0000,0.0000
102706,0,ulti,hearts,7.8256,8.0000,0.9927
102712,1,,,0.0000,0.0000,0.0000
102697,0,parti,hearts,1.9407,2.0000,0.9852
102707,0,ulti,acorns,3.7486,4.0000,0.9790
102714,1,,,0.0000,0.0000,0.0000
102716,1,,,0.0000,0.0000,0.0000
102704,0,ulti,leaves,3.9561,4.0000,0.9963
102718,1,,,0.0000,0.0000,0.0000
102719,1,,,0.0000,0.0000,0.0000
102717,0,parti,leaves,0.9688,1.0000,0.9844
102711,0,ulti,leaves,3.9830,4.0000,0.9986
102722,1,,,0.0000,0.0000,0.0000
102721,0,parti,hearts,1.9946,2.0000,0.9986
102724,1,,,0.0000,0.0000,0.0000
102713,0,ulti,bells,3.8398,-8.0000,0.9867
102726,1,,,0.0000,0.0000,0.0000
102727,1,,,0.0000,0.0000,0.0000
102715,0,ulti,hearts,7.9316,8.0000,0.9972
102729,0,parti,hearts,1.9357,2.0000,0.9839
102705,0,parti,acorns,0.7858,1.0000,0.8929
102731,1,,,0.0000,0.0000,0.0000
102730,0,ulti,bells,1.9356,-8.0000,0.8280
102728,0,parti,bells,0.9981,1.0000,0.9991
102734,1,,,0.0000,0.0000,0.0000
102733,0,ulti,leaves,1.7029,-8.0000,0.8086
102736,1,,,0.0000,0.0000,0.0000
102737,1,,,0.0000,0.0000,0.0000
102694,0,ulti,hearts,7.9795,8.0000,0.9991
102739,1,,,0.0000,0.0000,0.0000
102740,1,,,0.0000,0.0000,0.0000
102738,0,parti,hearts,1.9996,2.0000,0.9999
102742,0,ulti,acorns,3.6210,4.0000,0.9684
102698,0,ulti,acorns,3.9556,4.0000,0.9963
102723,0,ulti,bells,3.9212,4.0000,0.9934
102745,1,,,0.0000,0.0000,0.0000
102746,1,,,0.0000,0.0000,0.0000
102747,1,,,0.0000,0.0000,0.0000
102732,0,ulti,leaves,3.4365,4.0000,0.9530
102749,1,,,0.0000,0.0000,0.0000
102741,0,ulti,acorns,3.1092,4.0000,0.9258
102748,0,ulti,hearts,4.6781,-16.0000,0.8616
102744,0,ulti,leaves,2.8012,4.0000,0.9001
102725,0,ulti,hearts,7.4120,8.0000,0.9755
102735,0,ulti,acorns,3.7859,4.0000,0.9822
102743,0,ulti,bells,3.9873,4.0000,0.9989
102756,0,parti,hearts,1.9999,2.0000,1.0000
102757,1,,,0.0000,0.0000,0.0000
102751,0,ulti,leaves,2.7399,4.0000,0.8950
102758,0,parti,hearts,1.0867,-2.0000,0.7717
102754,0,ulti,bells,3.9574,4.0000,0.9964
102761,1,,,0.0000,0.0000,0.0000
102753,0,ulti,hearts,7.9438,8.0000,0.9977
102763,1,,,0.0000,0.0000,0.0000
102764,1,,,0.0000,0.0000,0.0000
102755,0,parti,leaves,0.9999,1.0000,0.9999
102762,0,parti,hearts,1.5224,-2.0000,0.8806
102750,0,parti,leaves,0.8210,1.0000,0.9105
102768,1,,,0.0000,0.0000,0.0000
102766,0,parti,hearts,1.9991,2.0000,0.9998
102770,0,ulti,acorns,2.8343,4.0000,0.9029
102771,1,,,0.0000,0.0000,0.0000
102769,0,ulti,hearts,4.8440,-16.0000,0.8685
102773,0,ulti,hearts,5.6041,8.0000,0.9002
102772,0,ulti,leaves,3.9695,4.0000,0.9975
102775,1,,,0.0000,0.0000,0.0000
102767,0,ulti,hearts,7.8960,8.0000,0.9957
102777,1,,,0.0000,0.0000,0.0000
102778,1,,,0.0000,0.0000,0.0000
102759,0,parti,leaves,0.9963,1.0000,0.9981
102779,0,parti,bells,0.9667,1.0000,0.9834
102774,0,parti,hearts,1.9939,2.0000,0.9985
102781,1,,,0.0000,0.0000,0.0000
102782,1,,,0.0000,0.0000,0.0000
102780,0,parti,bells,0.6188,1.0000,0.8094
102785,1,,,0.0000,0.0000,0.0000
102783,0,ulti,acorns,3.8349,-8.0000,0.9862
102787,0,ulti,hearts,5.7551,-16.0000,0.9065
102776,0,parti,hearts,1.4832,2.0000,0.8708
102784,0,ulti,bells,3.5953,4.0000,0.9663
102786,0,parti,hearts,1.9999,2.0000,1.0000
102752,0,parti,acorns,0.5748,1.0000,0.7874
102789,0,ulti,bells,3.7716,4.0000,0.9810
102791,0,parti,hearts,1.8979,2.0000,0.9745
102788,0,parti,hearts,1.9713,2.0000,0.9928
102795,1,,,0.0000,0.0000,0.0000
102765,0,ulti,acorns,3.9983,4.0000,0.9999
102792,0,ulti,bells,3.5184,4.0000,0.9599
102720,0,ulti,hearts,7.9999,8.0000,1.0000
102797,0,ulti,hearts,5.7450,8.0000,0.9060
102790,0,parti,bells,0.9462,1.0000,0.9731
102793,0,ulti,leaves,3.1831,4.0000,0.9319
102802,1,,,0.0000,0.0000,0.0000
102803,0,ulti,hearts,7.3134,8.0000,0.9714
102799,0,ulti,acorns,1.6009,-8.0000,0.8001
102794,0,ulti,acorns,3.8914,4.0000,0.9909
102760,0,ulti,bells,3.9991,4.0000,0.9999
102798,0,ulti,bells,3.2476,-8.0000,0.9373
102801,0,ulti,acorns,1.5861,4.0000,0.7988
102809,1,,,0.0000,0.0000,0.0000
102806,0,ulti,hearts,6.4195,8.0000,0.9341
102811,1,,,0.0000,0.0000,0.0000
102812,1,,,0.0000,0.0000,0.0000
102813,0,ulti,bells,3.7009,4.0000,0.9751
102796,0,ulti,bells,3.9502,4.0000,0.9959
102815,1,,,0.0000,0.0000,0.0000
102816,1,,,0.0000,0.0000,0.0000
102814,0,ulti,acorns,3.3680,4.0000,0.9473
102805,0,parti,leaves,0.5794,1.0000,0.7897
102808,0,ulti,hearts,7.9390,8.0000,0.9975
102817,0,ulti,bells,3.8329,4.0000,0.9861
102810,0,ulti,hearts,7.4641,8.0000,0.9777
102804,0,parti,leaves,0.8095,1.0000,0.9047
102800,0,parti,acorns,0.9089,1.0000,0.9544
102818,0,ulti,bells,3.9805,4.0000,0.9984
102807,0,ulti,leaves,3.8938,4.0000,0.9912
102826,1,,,0.0000,0.0000,0.0000
102827,1,,,0.0000,0.0000,0.0000
102820,0,parti,hearts,1.5331,-2.0000,0.8833
102821,0,ulti,hearts,5.6494,8.0000,0.9021
102824,0,parti,hearts,1.5201,2.0000,0.8800
102828,0,ulti,acorns,2.7699,4.0000,0.8975
102832,1,,,0.0000,0.0000,0.0000
102823,0,parti,hearts,1.1616,-2.0000,0.7904
102825,0,parti,hearts,1.9865,2.0000,0.9966
102835,1,,,0.0000,0.0000,0.0000
102836,0,ulti,hearts,6.7116,8.0000,0.9463
102831,0,ulti,leaves,2.3723,-8.0000,0.8644
102830,0,parti,hearts,1.8531,2.0000,0.9633
102833,0,ulti,leaves,1.5759,4.0000,0.7980
102840,1,,,0.0000,0.0000,0.0000
102829,0,parti,hearts,1.2664,2.0000,0.8166
102839,0,ulti,bells,2.7585,-8.0000,0.8965
102843,1,,,0.0000,0.0000,0.0000
102834,0,ulti,hearts,7.4866,8.0000,0.9786
102845,1,,,0.0000,0.0000,0.0000
102822,0,ulti,acorns,3.5382,4.0000,0.9615
102842,0,betli,,4.6766,-5.0000,0.9677
102846,0,ulti,bells,2.8944,4.0000,0.9079
102848,0,ulti,hearts,5.2359,8.0000,0.8848
102849,0,ulti,hearts,7.2674,8.0000,0.9695
102851,1,,,0.0000,0.0000,0.0000
102847,0,ulti,leaves,2.5321,4.0000,0.8777
102852,1,,,0.0000,0.0000,0.0000
102854,1,,,0.0000,0.0000,0.0000
102841,0,ulti,leaves,3.8338,4.0000,0.9862
102844,0,ulti,acorns,3.9153,4.0000,0.9929
102857,1,,,0.0000,0.0000,0.0000
102858,1,,,0.0000,0.0000,0.0000
102855,0,ulti,acorns,1.7644,4.0000,0.8137
102860,1,,,0.0000,0.0000,0.0000
102859,0,ulti,hearts,2.9528,-16.0000,0.7897
102862,1,,,0.0000,0.0000,0.0000
102819,0,parti,hearts,0.9297,2.0000,0.7324
102864,1,,,0.0000,0.0000,0.0000
102863,0,ulti,leaves,2.1685,-8.0000,0.8474
102861,0,ulti,hearts,4.1268,-16.0000,0.8386
102853,0,ulti,acorns,3.9861,4.0000,0.9988
102867,0,ulti,leaves,2.5554,-8.0000,0.8796
102865,0,ulti,leaves,3.9885,4.0000,0.9990
102869,0,ulti,hearts,7.9292,8.0000,0.9970
102856,0,parti,hearts,1.0835,2.0000,0.7709
102872,1,,,0.0000,0.0000,0.0000
102873,1,,,0.0000,0.0000,0.0000
102874,1,,,0.0000,0.0000,0.0000
102875,1,,,0.0000,0.0000,0.0000
102870,0,ulti,leaves,2.7301,-8.0000,0.8942
102877,1,,,0.0000,0.0000,0.0000
102878,1,,,0.0000,0.0000,0.0000
102871,0,ulti,hearts,2.8978,8.0000,0.7874
102880,1,,,0.0000,0.0000,0.0000
102881,1,,,0.0000,0.0000,0.0000
102882,1,,,0.0000,0.0000,0.0000
102883,1,,,0.0000,0.0000,0.0000
102884,1,,,0.0000,0.0000,0.0000
102885,1,,,0.0000,0.0000,0.0000
102838,0,parti,acorns,0.6469,1.0000,0.8234
102887,1,,,0.0000,0.0000,0.0000
102888,1,,,0.0000,0.0000,0.0000
102866,0,ulti,hearts,7.5327,8.0000,0.9805
102890,1,,,0.0000,0.0000,0.0000
102891,1,,,0.0000,0.0000,0.0000
102892,1,,,0.0000,0.0000,0.0000
102893,1,,,0.0000,0.0000,0.0000
102876,0,parti,acorns,0.9348,-1.0000,0.9674
102895,1,,,0.0000,0.0000,0.0000
102896,1,,,0.0000,0.0000,0.0000
102897,0,ulti,acorns,1.5611,-8.0000,0.7968
102889,0,ulti,leaves,3.9884,4.0000,0.9990
102837,0,parti,acorns,0.9863,1.0000,0.9932
102899,0,ulti,leaves,3.6192,-8.0000,0.9683
102894,0,parti,hearts,1.2737,-2.0000,0.8184
102902,0,ulti,leaves,2.7334,4.0000,0.8945
102903,1,,,0.0000,0.0000,0.0000
102904,1,,,0.0000,0.0000,0.0000
102886,0,ulti,leaves,3.7254,4.0000,0.9771
102905,0,ulti,bells,1.7758,4.0000,0.8147
102907,1,,,0.0000,0.0000,0.0000
102908,1,,,0.0000,0.0000,0.0000
102909,1,,,0.0000,0.0000,0.0000
102868,0,parti,leaves,0.6065,1.0000,0.8033
102898,0,ulti,acorns,3.6196,-8.0000,0.9683
102879,0,ulti,bells,3.7509,4.0000,0.9792
102901,0,ulti,acorns,3.3560,4.0000,0.9463
102911,0,ulti,hearts,3.7487,-16.0000,0.8229
102914,0,parti,hearts,1.7283,2.0000,0.9321
102912,0,ulti,leaves,3.9702,4.0000,0.9975
102913,0,ulti,leaves,3.7928,4.0000,0.9827
102917,0,ulti,acorns,3.2697,-8.0000,0.9391
102919,1,,,0.0000,0.0000,0.0000
102915,0,ulti,hearts,7.5434,8.0000,0.9810
102920,0,ulti,hearts,4.8242,-16.0000,0.8677
102906,0,ulti,acorns,3.6267,4.0000,0.9689
102923,1,,,0.0000,0.0000,0.0000
102900,0,parti,hearts,1.1628,2.0000,0.7907
102921,0,ulti,acorns,1.5458,4.0000,0.7955
102924,0,ulti,hearts,5.9874,-16.0000,0.9161
102925,0,ulti,leaves,2.9411,4.0000,0.9118
102928,1,,,0.0000,0.0000,0.0000
102916,0,parti,hearts,1.9970,2.0000,0.9992
102929,0,ulti,hearts,2.1634,8.0000,0.7568
102926,0,parti,hearts,1.4402,2.0000,0.8601
102927,0,ulti,bells,2.5185,4.0000,0.8765
102910,0,ulti,hearts,7.9990,8.0000,1.0000
102934,0,ulti,acorns,2.1627,-8.0000,0.8469
102935,1,,,0.0000,0.0000,0.0000
102933,0,ulti,hearts,4.5880,-16.0000,0.8578
102918,0,ulti,acorns,3.4787,-8.0000,0.9566
102930,0,parti,leaves,0.6327,1.0000,0.8163
102939,1,,,0.0000,0.0000,0.0000
102940,1,,,0.0000,0.0000,0.0000
102922,0,parti,acorns,0.9400,1.0000,0.9700
102937,0,ulti,hearts,6.8040,8.0000,0.9502
102941,0,ulti,acorns,2.0175,-8.0000,0.8348
102944,1,,,0.0000,0.0000,0.0000
102942,0,ulti,hearts,1.8281,-16.0000,0.7428
102946,1,,,0.0000,0.0000,0.0000
102850,0,parti,bells,0.8426,1.0000,0.9213
102938,0,ulti,hearts,7.5893,-16.0000,0.9829
102932,0,ulti,acorns,3.8917,4.0000,0.9910
102931,0,ulti,hearts,7.9565,8.0000,0.9982
102951,0,ulti,hearts,2.0982,8.0000,0.7541
102952,1,,,0.0000,0.0000,0.0000
102953,1,,,0.0000,0.0000,0.0000
102948,0,ulti,acorns,3.9774,4.0000,0.9981
102950,0,parti,hearts,0.8464,-2.0000,0.7116
102936,0,ulti,leaves,3.8265,4.0000,0.9855
102957,1,,,0.0000,0.0000,0.0000
102958,1,,,0.0000,0.0000,0.0000
102949,0,ulti,hearts,7.2195,-16.0000,0.9675
102960,1,,,0.0000,0.0000,0.0000
102961,1,,,0.0000,0.0000,0.0000
102954,0,ulti,acorns,2.9542,4.0000,0.9129
102963,1,,,0.0000,0.0000,0.0000
102962,0,parti,hearts,1.9987,2.0000,0.9997
102965,0,ulti,hearts,4.8373,8.0000,0.8682
102956,0,ulti,leaves,3.6784,4.0000,0.9732
102966,0,betli,,4.8240,-5.0000,0.9824
102968,1,,,0.0000,0.0000,0.0000
102969,1,,,0.0000,0.0000,0.0000
102945,0,parti,hearts,1.5310,2.0000,0.8828
102967,0,parti,leaves,0.5174,-1.0000,0.7587
102955,0,ulti,bells,3.6853,4.0000,0.9738
102973,1,,,0.0000,0.0000,0.0000
102971,0,parti,hearts,1.2750,2.0000,0.8188
102964,0,ulti,acorns,3.8004,4.0000,0.9834
102974,0,ulti,leaves,3.7135,-8.0000,0.9761
102977,1,,,0.0000,0.0000,0.0000
102978,1,,,0.0000,0.0000,0.0000
102975,0,parti,hearts,1.3400,2.0000,0.8350
102970,0,ulti,bells,3.9987,4.0000,0.9999
102981,0,ulti,hearts,2.5694,-16.0000,0.7737
102959,0,parti,leaves,0.9877,1.0000,0.9939
102980,0,ulti,hearts,6.8901,8.0000,0.9538
102972,0,ulti,bells,3.8080,4.0000,0.9840
102982,0,ulti,hearts,6.4233,8.0000,0.9343
102985,1,,,0.0000,0.0000,0.0000
102986,1,,,0.0000,0.0000,0.0000
102988,1,,,0.0000,0.0000,0.0000
102987,0,ulti,leaves,1.5725,-8.0000,0.7977
102989,0,ulti,bells,3.7132,-8.0000,0.9761
102991,1,,,0.0000,0.0000,0.0000
102984,0,ulti,bells,3.9850,4.0000,0.9987
102976,0,ulti,bells,3.9121,4.0000,0.9927
102943,0,ulti,hearts,7.9713,8.0000,0.9988
102995,1,,,0.0000,0.0000,0.0000
102996,1,,,0.0000,0.0000,0.0000
102983,0,ulti,bells,3.8127,-8.0000,0.9844
102998,1,,,0.0000,0.0000,0.0000
102979,0,ulti,hearts,7.9983,8.0000,0.9999
102992,0,parti,acorns,0.9992,1.0000,0.9996
102994,0,parti,leaves,0.9994,-1.0000,0.9997
102993,0,ulti,hearts,7.7088,8.0000,0.9879
102999,0,ulti,acorns,3.9590,4.0000,0.9966
102997,0,parti,leaves,0.6885,1.0000,0.8443
102947,0,ulti,leaves,3.9988,4.0000,0.9999
102990,0,ulti,hearts,7.9828,8.0000,0.9993
